,filename,typing_result,touch_location
0,groupon-help-2-clicked_frames_crop/bbox-0493.jpg,typing,onKeyboard
1,groupon-help-2-clicked_frames_crop/bbox-0505.jpg,typing,onKeyboard
2,groupon-help-2-clicked_frames_crop/bbox-0514.jpg,typing,onKeyboard
3,groupon-help-2-clicked_frames_crop/bbox-0545.jpg,typing,onKeyboard
4,groupon-help-2-clicked_frames_crop/bbox-0566.jpg,typing,onKeyboard
5,groupon-help-2-clicked_frames_crop/bbox-0585.jpg,typing,onKeyboard
6,groupon-help-2-clicked_frames_crop/bbox-0597.jpg,typing,onKeyboard
7,groupon-help-2-clicked_frames_crop/bbox-0636.jpg,typing,onKeyboard
8,groupon-help-2-clicked_frames_crop/bbox-0661.jpg,typing,onKeyboard
9,groupon-help-2-clicked_frames_crop/bbox-0684.jpg,typing,onKeyboard
10,groupon-help-2-clicked_frames_crop/bbox-0703.jpg,typing,onKeyboard
11,groupon-help-2-clicked_frames_crop/bbox-0718.jpg,typing,onKeyboard
12,groupon-help-2-clicked_frames_crop/bbox-0731.jpg,typing,onKeyboard
13,groupon-help-2-clicked_frames_crop/bbox-0771.jpg,typing,onKeyboard
14,groupon-help-2-clicked_frames_crop/bbox-0791.jpg,typing,onKeyboard
15,groupon-help-2-clicked_frames_crop/bbox-0808.jpg,typing,onKeyboard
16,groupon-help-2-clicked_frames_crop/bbox-0821.jpg,typing,onKeyboard
17,groupon-help-2-clicked_frames_crop/bbox-0856.jpg,typing,onKeyboard
18,groupon-help-2-clicked_frames_crop/bbox-0882.jpg,typing,onKeyboard
19,groupon-help-2-clicked_frames_crop/bbox-0895.jpg,typing,onKeyboard
20,groupon-help-2-clicked_frames_crop/bbox-0917.jpg,typing,onKeyboard
21,groupon-help-2-clicked_frames_crop/bbox-0971.jpg,typing,onKeyboard
22,groupon-help-2-clicked_frames_crop/bbox-0998.jpg,typing,onKeyboard
23,groupon-help-2-clicked_frames_crop/bbox-1021.jpg,typing,onKeyboard
24,groupon-help-2-clicked_frames_crop/bbox-1033.jpg,typing,onKeyboard
25,groupon-help-2-clicked_frames_crop/bbox-1052.jpg,typing,onKeyboard
26,groupon-help-2-clicked_frames_crop/bbox-1069.jpg,typing,onKeyboard
27,groupon-help-2-clicked_frames_crop/bbox-1079.jpg,typing,onKeyboard
28,groupon-help-2-clicked_frames_crop/bbox-1106.jpg,typing,onKeyboard
29,groupon-help-2-clicked_frames_crop/bbox-1128.jpg,typing,onKeyboard
30,groupon-help-2-clicked_frames_crop/bbox-1143.jpg,typing,onKeyboard
31,groupon-help-2-clicked_frames_crop/bbox-1156.jpg,typing,onKeyboard
32,groupon-help-2-clicked_frames_crop/bbox-1184.jpg,typing,out
33,groupon-help-2-clicked_frames_crop/bbox-1242.jpg,typing,onKeyboard
34,groupon-help-2-clicked_frames_crop/bbox-1259.jpg,typing,onKeyboard
35,groupon-help-2-clicked_frames_crop/bbox-1271.jpg,typing,onKeyboard
36,groupon-help-2-clicked_frames_crop/bbox-1293.jpg,typing,onKeyboard
37,groupon-help-2-clicked_frames_crop/bbox-1308.jpg,typing,onKeyboard
38,groupon-help-2-clicked_frames_crop/bbox-1322.jpg,typing,onKeyboard
39,groupon-help-2-clicked_frames_crop/bbox-1337.jpg,typing,onKeyboard
40,groupon-help-2-clicked_frames_crop/bbox-1355.jpg,typing,onKeyboard
41,groupon-help-2-clicked_frames_crop/bbox-1370.jpg,typing,onKeyboard
42,groupon-help-2-clicked_frames_crop/bbox-1477.jpg,typing,onKeyboard
